Source,Target
58736,55253
58736,157575
58736,26440
58736,120462
58736,145281
58736,96173
58736,151401
58736,94059
58736,122489
58736,34852
58736,53374
58736,26416
58736,146431
58736,67483
58736,162831
58736,144692
58736,57506
58736,88339
58736,43913
58736,2119
58736,48542
58736,11552
58736,138466
58736,66153
58736,38534
58736,16163
58736,32384
58736,140706
58736,41613
58736,166315
58736,69838
58736,90199
58736,106969
58736,149608
58736,9495
58736,47437
58736,46066
58736,155397
58736,101773
58736,97065
58736,144099
58736,104474
58736,134653
58736,6098
58736,144829
58736,125430
58736,36698
58736,151731
58736,85005
58736,147911
58736,30728
58736,71464
58736,156611
58736,82298
58736,10808
58736,117287
58736,65131
58736,147101
58736,29217
58736,69468
58736,155973
58736,52892
58736,156593
58736,134979
58736,128834
58736,79037
58736,54230
58736,117734
58736,24570
58736,56513
58736,126733
58736,126424
58736,56631
58736,44975
58736,118280
58736,12006
58736,134815
58736,85297
58736,150515
58736,110636
58736,150009
58736,9486
58736,19265
58736,17706
58736,97062
58736,165815
58736,141131
58736,96569
58736,137865
58736,153332
58736,96986
58736,111560
58736,90341
58736,158638
58736,108373
58736,134585
58736,59713
58736,27684
58736,129343
58736,90692
58736,51386
58736,126204
58736,68125
58736,41805
58736,106292
58736,157118
58736,162132
58736,138770
58736,101596
58736,51785
58736,128555
58736,164976
58736,10428
58736,134560
58736,106872
58736,49657
58736,113048
58736,4975
58736,39318
58736,91299
58736,118288
58736,12100
58736,61660
58736,112716
58736,67333
58736,154017
58736,151148
58736,134835
58736,148630
58736,16799
58736,71308
58736,158871
58736,88265
58736,123231
58736,55855
58736,148857
58736,16137
58736,71597
58736,153004
58736,92103
58736,85009
58736,96571
58736,25676
58736,112373
58736,39484
58736,68200
58736,148683
58736,107908
58736,165182
58736,136407
58736,114275
58736,90040
58736,148142
58736,1679
58736,61051
58736,75957
58736,163650
58736,157507
58736,157280
58736,34657
58736,89173
58736,138878
58736,48840
58736,50466
58736,86115
58736,91101
58736,86561
58736,3635
58736,78899
58736,86849
58736,2882
58736,39794
58736,136570
58736,105559
58736,34160
58736,160964
58736,132671
58736,6494
58736,136430
58736,94979
58736,87504
58736,160417
58736,13272
58736,22131
58736,152781
58736,7640
58736,91081
58736,103743
58736,35549
58736,153604
58736,33537
58736,94566
58736,143976
58736,94731
58736,89513
58736,144102
58736,10323
58736,129478
58736,115254
58736,115044
58736,149191
58736,17115
58736,130090
58736,113695
58736,84226
58736,49890
58736,4139
58736,136734
58736,12481
58736,66893
58736,43883
58736,83963
58736,2721
58736,690
58736,145958
58736,105116
58736,117266
58736,53735
58736,52572
58736,92520
58736,79721
58736,61862
58736,163421
58736,123207
58736,117906
58736,19590
58736,98124
58736,31352
58736,71815
58736,4381
58736,54023
58736,136764
58736,105520
58736,37567
58736,94316
58736,114243
58736,13849
58736,34126
58736,30166
58736,72021
58736,131264
58736,27896
58736,133581
58736,6439
140703,144497
140703,129726
140703,14633
140703,142021
140703,130218
140703,110203
140703,53087
140703,77050
140703,490
140703,15581
140703,156989
140703,72161
140703,128698
140703,100092
140703,44473
140703,18471
140703,18467
140703,42427
140703,76652
140703,27137
140703,149150
140703,65382
140703,2336
140703,96109
140703,112558
140703,109305
140703,63663
140703,82865
140703,28686
140703,112906
140703,148117
140703,113242
140703,153421
140703,161886
140703,25634
140703,130523
140703,70259
140703,136302
140703,48809
140703,60834
140703,69159
140703,14632
140703,43654
140703,45322
140703,146199
140703,69353
140703,19618
140703,10644
140703,89631
140703,139630
140703,53993
140703,21660
140703,22638
140703,729
140703,132594
140703,137173
140703,82268
140703,85202
140703,81727
140703,106554
140703,31928
140703,31348
140703,134433
140703,30556
140703,155820
140703,14313
140703,78154
140703,144102
140703,120691
140703,137196
140703,162858
140703,106332
140703,23421
140703,151831
140703,159705
140703,143332
140703,157146
140703,121314
140703,27452
140703,63522
140703,511
140703,26804
140703,115537
140703,44237
140703,66524
140703,32374
140703,86183
140703,19749
140703,68630
140703,135745
140703,75957
140703,100028
140703,82298
140703,115622
140703,157183
140703,123231
140703,29315
140703,65571
140703,115814
140703,154188
140703,73317
140703,54230
140703,155991
140703,46683
140703,36698
140703,10799
140703,106001
140703,32564
140703,161767
140703,115292
140703,75657
140703,141561
140703,15535
140703,28959
140703,57867
140703,9495
140703,56102
140703,126929
140703,125438
140703,65369
140703,2288
140703,103164
140703,86663
140703,55524
140703,158866
140703,55489
140703,34841
140703,90577
140703,138878
140703,90341
140703,87460
140703,85877
140703,148227
140703,64150
140703,146490
140703,157118
140703,147403
140703,121589
140703,75405
140703,138663
140703,152394
140703,26565
140703,111372
140703,151401
140703,75033
140703,101974
140703,67786
140703,42168
140703,157896
140703,76681
140703,62196
140703,25216
140703,70031
140703,130022
140703,73526
140703,131759
140703,104558
140703,105838
140703,41093
140703,52444
140703,46878
140703,132026
140703,10335
140703,2196
140703,37039
140703,10964
140703,136393
140703,108104
140703,23491
140703,110578
140703,53910
140703,37147
140703,117404
140703,51408
140703,27126
140703,45640
140703,15858
140703,124723
140703,86670
140703,167380
140703,93823
140703,53139
140703,124920
140703,122668
140703,136938
140703,63148
140703,25325
140703,42400
140703,125430
140703,21220
140703,29475
140703,89069
140703,140692
140703,32816
140703,111634
140703,47176
140703,137321
140703,150132
140703,144493
140703,62552
140703,13265
140703,37511
140703,70954
140703,87271
140703,88981
140703,130547
140703,135859
140703,32333
140703,18651
140703,160964
140703,166174
140703,72642
140703,148396
140703,167050
140703,75514
140703,3721
140703,25022
140703,106969
140703,162736
140703,120703
140703,166579
140703,26008
140703,102464
140703,87780
140703,39372
140703,43417
140703,49038
140703,147960
140703,40993
140703,123399
140703,141326
140703,107289
140703,85223
140703,103105
140703,56670
140703,80009
140703,44518
140703,58709
140703,86494
140703,118142
151401,144497
151401,62155
151401,53087
151401,1443
151401,17255
151401,157554
151401,15581
151401,124724
151401,156989
151401,52110
151401,72161
151401,166947
151401,44473
151401,40326
151401,7305
151401,33520
151401,18471
151401,107951
151401,135124
151401,52703
151401,18467
151401,42427
151401,67364
151401,76652
151401,782
151401,74985
151401,85413
151401,112558
151401,124055
151401,68662
151401,97801
151401,134251
151401,113242
151401,111567
151401,153421
151401,24799
151401,116054
151401,41793
151401,106397
151401,66443
151401,70259
151401,131654
151401,48809
151401,60834
151401,6938
151401,133156
151401,43654
151401,89631
151401,31140
151401,53993
151401,22638
151401,40730
151401,93078
151401,107157
151401,51889
151401,67010
151401,106554
151401,49467
151401,31348
151401,31748
151401,134433
151401,14313
151401,5510
151401,124886
151401,126716
151401,165551
151401,106332
151401,23421
151401,107496
151401,80459
151401,121314
151401,27452
151401,63522
151401,32620
151401,31984
151401,115537
151401,103111
151401,145706
151401,114722
151401,32374
151401,82298
151401,9017
151401,3411
151401,167233
151401,123240
151401,123231
151401,75932
151401,117902
151401,91149
151401,15813
151401,17349
151401,54230
151401,32464
151401,132033
151401,16410
151401,76678
151401,64791
151401,87522
151401,104821
151401,63357
151401,147739
151401,85037
151401,160521
151401,886
151401,118015
151401,88499
151401,9495
151401,82136
151401,161885
151401,72203
151401,20870
151401,126929
151401,19326
151401,161239
151401,14398
151401,103164
151401,71731
151401,25330
151401,4479
151401,133642
151401,86382
151401,29814
151401,34841
151401,58181
151401,138878
151401,38986
151401,72076
151401,162558
151401,156904
151401,23279
151401,64150
151401,121639
151401,157118
151401,126577
151401,13822
151401,112655
151401,160015
151401,37511
151401,153073
151401,102464
151401,107289
151401,1346
151401,26651
151401,155397
151401,108356
151401,120703
151401,25921
151401,148621
151401,137091
151401,50364
151401,20233
151401,15359
151401,117277
151401,19547
151401,94064
151401,141036
151401,39372
151401,123076
151401,31532
151401,62552
151401,67146
151401,86704
151401,43028
151401,29200
151401,72724
151401,137367
151401,80009
151401,136393
151401,136840
151401,150808
151401,81756
151401,63224
151401,62120
151401,167380
151401,130302
151401,35601
151401,18651
151401,47176
151401,91529
151401,58709
151401,29362
151401,90208
151401,2196
151401,81617
151401,39387
151401,34126
151401,104338
151401,49038
151401,80048
151401,68760
151401,124920
151401,8430
151401,157715
151401,30294
151401,70141
151401,144723
151401,156815
151401,74702
151401,23491
151401,67831
151401,46986
151401,21220
151401,32333
151401,103105
151401,10964
151401,25022
151401,66893
151401,125430
151401,133618
151401,98808
151401,56670
151401,49360
151401,163272
151401,103063
151401,5875
151401,121882
151401,55192
151401,44787
151401,150132
151401,88981
151401,146454
151401,45640
151401,122668
151401,81354
151401,7686
151401,94316
151401,130582
151401,73526
151401,75077
151401,85288
151401,54468
157118,32338
157118,116919
157118,106715
157118,53087
157118,64695
157118,12670
157118,44855
157118,4536
157118,140955
157118,119866
157118,127057
157118,17214
157118,50272
157118,154399
157118,125269
157118,32022
157118,80919
157118,147866
157118,164274
157118,74449
157118,38779
157118,121282
157118,70312
157118,4651
157118,95403
157118,115075
157118,10372
157118,10760
157118,87516
157118,69159
157118,72686
157118,102799
157118,72549
157118,34653
157118,167480
157118,41660
157118,93147
157118,89631
157118,84479
157118,78626
157118,34753
157118,90148
157118,156615
157118,152826
157118,35612
157118,79299
157118,100441
157118,35639
157118,57827
157118,78354
157118,55256
157118,10627
157118,36501
157118,94566
157118,30520
157118,160980
157118,8355
157118,82377
157118,88574
157118,144288
157118,142048
157118,153332
157118,43461
157118,134627
157118,35220
157118,118993
157118,55348
157118,108586
157118,96873
157118,5086
157118,98606
157118,152460
157118,8357
157118,110345
157118,76978
157118,84690
157118,17578
157118,82298
157118,158631
157118,53172
157118,127286
157118,128792
157118,123231
157118,52456
157118,44162
157118,80155
157118,79499
157118,54230
157118,157114
157118,33040
157118,150515
157118,70146
157118,109994
157118,25745
157118,107706
157118,81636
157118,102289
157118,138362
157118,22282
157118,143325
157118,163468
157118,148630
157118,70854
157118,147151
157118,147721
157118,139674
157118,59883
157118,148830
157118,127315
157118,138878
157118,50940
157118,25864
157118,11268
157118,143444
157118,15500
157118,90697
157118,3181
157118,22037
157118,50549
157118,108373
157118,147244
157118,163982
157118,58389
157118,151241
157118,120462
157118,70065
157118,98425
157118,98217
157118,14551
157118,36879
157118,121990
157118,155220
157118,37937
157118,76355
157118,163421
157118,133729
157118,142985
157118,83323
157118,54302
157118,73483
157118,46342
157118,134402
157118,72021
157118,141932
157118,143530
157118,150904
157118,56870
157118,79756
157118,136141
157118,104011
157118,90458
157118,1679
157118,60952
157118,3662
157118,18651
157118,43372
157118,155397
157118,41555
157118,145281
157118,159822
157118,131026
157118,114463
157118,162609
157118,63640
157118,142238
157118,39971
157118,3635
157118,78899
157118,145533
157118,70873
157118,39698
157118,161964
157118,104439
157118,132011
157118,87271
157118,45181
157118,7213
157118,99800
157118,144238
157118,84419
157118,43913
157118,57896
157118,35996
157118,93432
157118,49551
157118,105316
157118,719
157118,106969
157118,87608
157118,87253
157118,144099
157118,153590
157118,71095
157118,83884
157118,98777
157118,43883
157118,108424
157118,27700
157118,45155
157118,46878
157118,51286
157118,154356
157118,48742
157118,128515
157118,101967
157118,58541
157118,138542
157118,135348
157118,127138
157118,104487
157118,86806
157118,112677
157118,68876
157118,35097
157118,13265
157118,25382
157118,122895
157118,46949
157118,66893
157118,65977
157118,163961
157118,125430
125430,62176
125430,52154
125430,1956
125430,53087
125430,60929
125430,130192
125430,6831
125430,2524
125430,50238
125430,112252
125430,12670
125430,99543
125430,72161
125430,143591
125430,11751
125430,59791
125430,132340
125430,82054
125430,63538
125430,59020
125430,7305
125430,16475
125430,52703
125430,52547
125430,123932
125430,86567
125430,142328
125430,129190
125430,2755
125430,142519
125430,105394
125430,86102
125430,57194
125430,127057
125430,63000
125430,77705
125430,81162
125430,149150
125430,63958
125430,84570
125430,82683
125430,112901
125430,51523
125430,31362
125430,29143
125430,119259
125430,46550
125430,41526
125430,22705
125430,76279
125430,916
125430,95505
125430,11816
125430,115849
125430,84502
125430,131116
125430,87789
125430,85838
125430,28980
125430,32022
125430,80708
125430,40604
125430,142190
125430,21991
125430,57434
125430,30293
125430,111676
125430,64241
125430,42669
125430,70312
125430,15754
125430,76
125430,95403
125430,6236
125430,106048
125430,10372
125430,21401
125430,117169
125430,155389
125430,108994
125430,82569
125430,131977
125430,95683
125430,69159
125430,123274
125430,118859
125430,103126
125430,37839
125430,22497
125430,28244
125430,43654
125430,6385
125430,3060
125430,100187
125430,104910
125430,60442
125430,124449
125430,69353
125430,10762
125430,33243
125430,63372
125430,93147
125430,71154
125430,89631
125430,100640
125430,91613
125430,84479
125430,17993
125430,34338
125430,39440
125430,19686
125430,127086
125430,90148
125430,24953
125430,156615
125430,41614
125430,27292
125430,40730
125430,123287
125430,81234
125430,135656
125430,148640
125430,15014
125430,82544
125430,166544
125430,93024
125430,143420
125430,152415
125430,30824
125430,68265
125430,38415
125430,127573
125430,158302
125430,6452
125430,123018
125430,140479
125430,127543
125430,131448
125430,85121
125430,133283
125430,87078
125430,84004
125430,75847
125430,161962
125430,165547
125430,101601
125430,34837
125430,101863
125430,55256
125430,30679
125430,98840
125430,98663
125430,42262
125430,95
125430,94566
125430,30520
125430,495
125430,23505
125430,96485
125430,24198
125430,9859
125430,7429
125430,60808
125430,3257
125430,160980
125430,123809
125430,76842
125430,126228
125430,36642
125430,65104
125430,105075
125430,86146
125430,94147
125430,9758
125430,75158
125430,40744
125430,68777
125430,80459
125430,29239
125430,115159
125430,165725
125430,137180
125430,58594
125430,127191
125430,626
125430,139915
125430,83875
125430,79490
125430,92681
125430,132209
125430,71308
125430,134044
125430,51599
125430,147449
125430,131970
125430,118993
125430,55348
125430,41440
125430,78693
125430,128834
125430,6494
125430,108586
125430,140097
125430,56735
125430,89959
125430,136051
125430,152460
125430,8357
125430,110345
125430,71788
125430,43194
125430,11606
125430,70292
125430,84690
125430,23577
125430,100028
125430,37632
125430,82298
125430,162986
125430,137830
125430,99411
125430,65745
125430,146865
125430,127121
125430,17177
125430,33530
125430,77728
125430,84296
125430,157280
125430,123231
125430,72062
125430,32384
125430,80996
125430,132768
125430,132117
125430,113856
125430,40630
125430,107232
125430,112373
125430,79499
125430,15939
125430,43721
125430,41104
125430,89060
125430,54230
125430,130320
125430,48047
125430,90338
125430,45676
125430,66928
125430,4754
125430,63514
125430,7640
125430,64487
125430,20933
125430,28434
125430,4221
125430,10747
125430,150515
125430,129343
125430,141131
125430,93591
125430,87568
125430,87219
125430,42276
125430,19265
125430,64066
125430,141561
125430,96747
125430,127017
125430,70146
125430,12628
125430,39894
125430,151696
125430,109994
125430,111324
125430,89434
125430,67421
125430,23450
125430,76327
125430,150686
125430,147101
125430,11671
125430,107706
125430,81636
125430,4425
125430,102289
125430,105524
125430,132557
125430,115621
125430,138362
125430,23794
125430,38031
125430,111776
125430,158881
125430,142696
125430,55041
125430,60588
125430,63815
125430,129378
125430,128194
125430,77058
125430,97252
125430,64500
125430,143325
125430,8605
125430,148630
125430,105216
125430,113139
125430,143786
125430,130222
125430,163709
125430,7511
125430,114453
125430,37913
125430,90577
125430,102538
125430,138878
125430,18955
125430,129696
125430,160088
125430,62801
125430,96701
125430,138620
125430,112752
125430,44326
125430,75754
125430,15500
125430,90697
125430,36314
125430,85649
125430,47099
125430,121639
125430,3181
125430,98809
125430,81101
125430,164381
125430,89453
125430,33868
125430,52195
125430,56513
125430,111372
125430,150281
125430,30705
125430,45955
125430,94672
125430,119410
125430,120184
125430,123531
125430,14385
125430,42809
125430,106844
125430,66558
125430,73213
125430,21743
125430,26569
125430,3112
125430,88152
125430,17861
125430,58389
125430,73625
125430,108424
125430,82631
125430,49551
125430,72021
125430,152296
125430,21362
125430,159167
125430,112179
125430,164046
125430,126424
125430,36753
125430,112131
125430,75726
125430,25459
125430,128515
125430,82876
125430,3329
125430,32631
125430,8430
125430,123861
125430,124250
125430,114511
125430,120344
125430,167551
125430,152063
125430,23321
125430,73033
125430,16813
125430,139811
125430,66153
125430,98425
125430,112101
125430,114275
125430,33652
125430,2248
125430,163845
125430,131607
125430,28933
125430,94704
125430,137856
125430,43913
125430,133938
125430,166827
125430,142681
125430,10964
125430,57212
125430,116565
125430,14064
125430,33246
125430,30597
125430,36850
125430,48966
125430,4869
125430,78899
125430,28442
125430,109087
125430,124344
125430,91101
125430,131308
125430,46342
125430,122243
125430,126511
125430,135348
125430,74013
125430,111452
125430,98124
125430,16268
125430,3097
125430,149655
125430,125753
125430,129274
125430,114463
125430,3662
125430,164671
125430,53179
125430,32226
125430,51386
125430,131026
125430,133046
125430,104011
125430,155397
125430,149556
125430,105629
125430,46923
125430,120462
125430,39387
125430,88321
125430,124733
125430,132011
125430,50663
125430,159801
125430,51391
125430,147405
125430,141140
125430,71391
125430,79211
125430,100037
125430,162609
125430,44993
125430,70873
125430,99949
125430,71464
125430,163826
125430,115041
125430,3635
125430,159822
125430,93353
125430,63640
125430,91492
125430,137181
125430,142398
125430,74080
125430,98463
125430,9086
125430,25325
125430,25962
125430,58653
125430,129980
125430,80123
125430,62456
125430,33537
125430,146303
125430,163982
125430,155786
125430,113809
125430,148569
125430,37937
125430,83990
125430,43867
125430,76626
125430,163961
125430,102590
125430,150638
125430,36356
125430,136141
125430,90458
125430,106119
125430,116395
125430,55062
125430,55840
125430,124516
125430,164299
125430,87271
125430,123399
125430,101196
125430,159858
125430,92752
125430,151944
125430,82358
125430,65905
125430,106969
125430,104474
125430,61894
125430,43113
125430,52127
125430,107776
125430,165326
125430,98750
125430,79037
125430,154356
125430,25382
125430,7447
125430,52198
125430,37251
125430,119960
125430,108373
125430,67532
125430,166093
125430,137260
125430,132277
125430,57896
125430,156809
125430,152188
125430,12896
125430,79695
125430,148761
125430,53421
125430,137127
125430,130956
125430,131284
125430,90040
125430,102602
125430,1679
125430,157507
125430,145281
125430,59269
125430,152955
125430,42171
125430,154103
125430,148398
125430,21360
125430,20484
125430,160440
125430,158850
125430,112071
125430,39757
125430,48188
125430,15323
125430,84226
125430,89069
125430,43883
125430,47028
125430,96719
125430,56228
125430,152200
125430,95229
125430,43718
125430,39586
125430,95697
125430,114961
125430,66893
3635,105041
3635,16560
3635,111994
3635,60422
3635,137783
3635,122095
3635,67830
3635,13747
3635,146278
3635,98060
3635,86526
3635,20468
3635,71565
3635,147987
3635,59547
3635,53252
3635,18471
3635,99898
3635,27869
3635,52703
3635,88233
3635,125642
3635,148556
3635,151575
3635,95048
3635,149977
3635,24816
3635,139352
3635,84670
3635,54872
3635,75663
3635,12804
3635,62246
3635,68068
3635,30029
3635,122512
3635,153682
3635,151089
3635,97034
3635,40656
3635,160045
3635,7513
3635,18306
3635,116876
3635,4103
3635,75087
3635,73323
3635,73223
3635,45001
3635,3031
3635,44929
3635,10372
3635,47134
3635,9502
3635,87516
3635,26381
3635,128328
3635,58952
3635,27832
3635,85
3635,108297
3635,48639
3635,102965
3635,84079
3635,126790
3635,74769
3635,67547
3635,5978
3635,18347
3635,80196
3635,83110
3635,62612
3635,131584
3635,109185
3635,75436
3635,41660
3635,94599
3635,89631
3635,123520
3635,105476
3635,162052
3635,132804
3635,34203
3635,158833
3635,22638
3635,10481
3635,104579
3635,35651
3635,65626
3635,139888
3635,165248
3635,134921
3635,32271
3635,109188
3635,27891
3635,88572
3635,10376
3635,12222
3635,155055
3635,101481
3635,75847
3635,35285
3635,73939
3635,96225
3635,12501
3635,146051
3635,83513
3635,150968
3635,131301
3635,55256
3635,37361
3635,91734
3635,93693
3635,57797
3635,98663
3635,161069
3635,11648
3635,67530
3635,17706
3635,155034
3635,76133
3635,30129
3635,73994
3635,89201
3635,142005
3635,5206
3635,146373
3635,109105
3635,135337
3635,147230
3635,145912
3635,52750
3635,74040
3635,114418
3635,161115
3635,55382
3635,150052
3635,127962
3635,114361
3635,96799
3635,158871
3635,121313
3635,42090
3635,113074
3635,55732
3635,40085
3635,27837
3635,130519
3635,65186
3635,37818
3635,49660
3635,110636
3635,110345
3635,25254
3635,23577
3635,91433
3635,79751
3635,82298
3635,162986
3635,164799
3635,31150
3635,94206
3635,129317
3635,134218
3635,89087
3635,4955
3635,7084
3635,104194
3635,50677
3635,107232
3635,70139
3635,23724
3635,54230
3635,12319
3635,36698
3635,45259
3635,73524
3635,113051
3635,54248
3635,74867
3635,64259
3635,83910
3635,70729
3635,66388
3635,109093
3635,134560
3635,115545
3635,97804
3635,125569
3635,84878
3635,26443
3635,71515
3635,25922
3635,43984
3635,155740
3635,76120
3635,1361
3635,108657
3635,126067
3635,86639
3635,132936
3635,109521
3635,24813
3635,76361
3635,147101
3635,31019
3635,116979
3635,48329
3635,163976
3635,5161
3635,7655
3635,66237
3635,76844
3635,69148
3635,113557
3635,41079
3635,159097
3635,55253
3635,73109
3635,148630
3635,111611
3635,151588
3635,101968
3635,93273
3635,7400
3635,122804
3635,164899
3635,134695
3635,136034
3635,5280
3635,48631
3635,13897
3635,139303
3635,72891
3635,61896
3635,51716
3635,30593
3635,153604
3635,119016
3635,137323
3635,64795
3635,125709
3635,71423
3635,152938
3635,141841
3635,33786
3635,103178
3635,121484
3635,13603
3635,6239
3635,94482
3635,155129
3635,94336
3635,40291
3635,116199
3635,150054
3635,134660
3635,27456
3635,38091
3635,13330
3635,159463
3635,80282
3635,84704
3635,14879
3635,44033
3635,79356
3635,61377
3635,13430
3635,73785
3635,21362
3635,89020
3635,25757
3635,94764
3635,34852
3635,120030
3635,159037
3635,29418
3635,128099
3635,161160
3635,26616
3635,135017
3635,141911
3635,114275
3635,118875
3635,29719
3635,74084
3635,96153
3635,105890
3635,149007
3635,136679
3635,96173
3635,102070
3635,62674
3635,139855
3635,124586
3635,76966
3635,4712
3635,73800
3635,27629
3635,103468
3635,54973
3635,87447
3635,110325
3635,4483
3635,46650
3635,140512
3635,126813
3635,155127
3635,8846
3635,155927
3635,123192
3635,122946
3635,65976
3635,166442
3635,119887
3635,146787
3635,94979
3635,34083
3635,161721
3635,113918
3635,3972
3635,153350
3635,23331
3635,99949
3635,139449
3635,35810
3635,136314
3635,20055
3635,130908
3635,155077
3635,98747
3635,104822
3635,30568
3635,91713
3635,55896
3635,27880
3635,117715
3635,16163
3635,166089
3635,118557
3635,97658
3635,163961
3635,21416
3635,11558
3635,5507
3635,131293
3635,141254
3635,92403
3635,13253
3635,18019
3635,128851
3635,78449
3635,109338
3635,118152
3635,132234
3635,4731
3635,30166
3635,164828
3635,105203
3635,112018
3635,105591
3635,41870
3635,41173
3635,108502
3635,36065
3635,86494
3635,22546
3635,100385
3635,80009
3635,157687
3635,42247
3635,40517
3635,164106
3635,102464
3635,157071
3635,108033
3635,138108
3635,148916
3635,141872
3635,42448
3635,111837
3635,114431
3635,89227
3635,60551
3635,26475
3635,108956
3635,24543
3635,47571
3635,78890
3635,115319
3635,32283
3635,100392
3635,131992
3635,137637
3635,23560
3635,987
3635,115004
3635,53374
3635,132589
3635,101539
3635,90963
3635,66292
3635,66893
3635,112243
3635,2435
3635,113413
3635,28259
3635,145527
3635,164866
3635,25949
3635,61862
3635,95697
3635,45306
495,32338
495,6088
495,155216
495,7659
495,53087
495,161570
495,19499
495,20387
495,82079
495,52703
495,125642
495,36787
495,151045
495,146151
495,17781
495,14972
495,44765
495,54063
495,92773
495,22367
495,11816
495,41386
495,28980
495,50950
495,143016
495,37662
495,121282
495,24770
495,10918
495,8543
495,33431
495,6938
495,69159
495,48552
495,14200
495,109495
495,107878
495,10529
495,153657
495,93147
495,89631
495,132858
495,24953
495,87589
495,152826
495,43029
495,135656
495,149997
495,152919
495,7886
495,72283
495,12501
495,61763
495,55256
495,38699
495,71050
495,51772
495,6867
495,165093
495,157411
495,110345
495,139660
495,88019
495,143786
495,122864
495,150948
495,18519
495,58389
495,24376
495,90338
495,60588
495,25302
495,157106
495,109720
495,131835
495,64571
495,10163
495,167561
495,62193
495,26453
495,142518
495,141189
495,123231
495,108373
495,159801
495,74012
495,150869
495,29454
495,140203
495,79911
495,120999
495,104736
495,122021
495,4559
495,151080
495,163961
495,140331
495,80411
495,72796
495,157884
495,85822
495,1679
495,66558
495,29810
495,103246
495,80123
495,98399
495,31853
495,122246
495,143325
495,152861
495,138878
495,73003
495,156996
495,6401
495,126214
495,56631
495,161115
495,56048
495,7820
495,86295
495,100028
495,40675
495,95914
495,68740
495,114806
495,87271
495,53139
495,167641
495,61405
495,84720
495,22186
495,26425
495,113624
495,67799
495,112156
495,47346
495,24146
495,27976
495,156782
495,43913
495,47222
495,74080
495,94704
495,147164
495,3859
495,50368
495,158948
495,3626
495,49845
495,54230
495,6205
495,116
495,143593
495,68920
495,156419
495,78367
495,59362
495,61780
495,100037
495,131587
495,129396
495,66176
495,14470
495,72471
495,61756
495,106585
495,165361
495,115200
495,96420
495,102998
495,53831
495,89069
495,116648
495,23560
495,45927
495,31982
495,70720
495,63340
495,68021
495,144089
495,89465
495,74006
495,44326
495,165360
495,53415
495,66893
495,64387
495,120978
495,111372
495,85877
116648,114598
116648,58613
116648,36837
116648,30061
116648,115407
116648,155879
116648,64867
116648,45213
116648,1966
116648,90958
116648,47854
116648,110544
116648,113174
116648,43452
116648,61353
116648,65788
116648,64605
116648,50612
116648,77444
116648,160074
116648,28593
116648,85509
116648,40049
116648,20275
116648,94755
116648,105719
116648,62832
116648,132498
116648,32338
116648,98366
116648,80936
116648,10706
116648,6789
116648,74598
116648,103885
116648,16560
116648,120544
116648,53733
116648,19799
116648,135541
116648,44930
116648,82385
116648,73810
116648,707
116648,50129
116648,107737
116648,38239
116648,107848
116648,64497
116648,134952
116648,97420
116648,74871
116648,113359
116648,148595
116648,10628
116648,28098
116648,146798
116648,165493
116648,128803
116648,61309
116648,47815
116648,129874
116648,102613
116648,147773
116648,85224
116648,14633
116648,78608
116648,122612
116648,26399
116648,5587
116648,45857
116648,53999
116648,41764
116648,124363
116648,155216
116648,49456
116648,166105
116648,88
116648,12683
116648,111878
116648,166720
116648,9519
116648,75689
116648,120293
116648,70986
116648,82236
116648,105872
116648,143896
116648,83939
116648,5151
116648,8429
116648,57754
116648,85231
116648,54642
116648,109590
116648,122029
116648,53387
116648,67837
116648,17255
116648,167437
116648,38348
116648,22177
116648,67294
116648,65630
116648,132329
116648,139294
116648,135261
116648,17661
116648,41499
116648,132505
116648,3010
116648,10743
116648,105850
116648,20468
116648,117427
116648,98175
116648,99348
116648,72664
116648,6831
116648,42545
116648,132887
116648,82059
116648,78785
116648,151303
116648,81684
116648,16346
116648,167840
116648,102876
116648,40140
116648,119710
116648,126904
116648,159288
116648,50238
116648,126722
116648,149299
116648,112917
116648,25850
116648,49307
116648,153139
116648,62589
116648,159053
116648,126312
116648,26816
116648,87994
116648,45564
116648,117234
116648,29091
116648,101788
116648,152234
116648,53879
116648,132916
116648,88456
116648,52110
116648,91177
116648,112748
116648,2230
116648,13815
116648,14833
116648,109586
116648,26877
116648,128809
116648,113207
116648,18442
116648,141495
116648,48540
116648,17144
116648,44921
116648,50386
116648,35375
116648,48309
116648,28612
116648,61059
116648,52170
116648,32379
116648,236
116648,27471
116648,19579
116648,122649
116648,97092
116648,108172
116648,13210
116648,119034
116648,87191
116648,51512
116648,34742
116648,107084
116648,68690
116648,120323
116648,8674
116648,23106
116648,30196
116648,16905
116648,70021
116648,38613
116648,57505
116648,74000
116648,110835
116648,26641
116648,128271
116648,40839
116648,42539
116648,34061
116648,156272
116648,158318
116648,153839
116648,102986
116648,63313
116648,113147
116648,16379
116648,88215
116648,596
116648,24015
116648,43541
116648,105143
116648,105683
116648,126524
116648,150604
116648,162774
116648,63426
116648,71908
116648,63248
116648,24749
116648,38037
116648,39003
116648,51712
116648,27991
116648,117486
116648,47267
116648,63538
116648,37883
116648,84415
116648,91511
116648,19868
116648,138811
116648,141400
116648,161533
116648,5018
116648,90533
116648,40326
116648,38881
116648,64393
116648,116585
116648,96834
116648,74927
116648,22378
116648,33513
116648,69505
116648,153591
116648,2129
116648,67545
116648,21029
116648,42986
116648,43771
116648,56237
